中国民间风俗汉英对照,20844
从中英思维模式和句法结构初涉中译英,20845
experimental learning,20846
the modularity of mind,20847
新编汉英对比与翻译,20848
英语话语分析与跨文化交流,20849
图式理论和中国外语教学的回顾和前瞻,20850
英语词汇的板块性及对英语教学的启示,20851
维特根斯坦论语言游戏和生活形式,20852
古汉诗词英译的关联观,20853
斯坦纳和靳代雷的阐释翻译理论评介,20854
reading word focused activities and incidental vocabulary acquisition in a second language,20855
英汉语主题结构对比研究,20856
口译进阶教程通用交传,20857
译有所为,20858
口译实证研究在中国一项基于口译实验性研究论文的文献计量研究,20859
does action research require sophisticated research methods,20860
comparison and translation of chinese and english,20861
论听众因素对译员译策略的影响,20862
试论口语测试的真实性,20863
认知语用学言语交际的认知研究,20864
schools of tomorrow,20865
图示理论对英语听力教学的启示,20866
现代汉语语料库翻译研究,20867
实用英汉翻译教程,20868
对译学建设中几个问题的新认识,20869
a guide to psychologists and psychological concept,20870
字调和语调,20871
working memory and language comprehension a metaanalysis,20872
plans and the structure of behavior,20873
口译实战高手,20874
translalion and relevance cognition and context,20875
the nature and functions of schemas,20876
浅谈译员口译能力的构成与培养,20877
从跨文化交际的角度谈口译教学质量的提高,20878
从顺应理论角度研究词用失误,20879
同声传译补偿机制管窥,20880
科技英语口译常用词语用法词典,20881
inside or between languages oral communication equals interpretation,20882
a textbook on translation,20883
training of working memory in children with adhd,20884
introduction to interpreting theory,20885
口译课程培训模式探索,20886
strategies for requesting in spanish and englishstructural similarities and pragmatic difference,20887
coping strategies for fast delivery in simultaneous interpretauon,20888
nonsense in notetaking for consecutive interpreting,20889
语料库翻译学十五年,20890
translator accreditation tests and translator training,20891
an analysis of intern practice in 2016 china international watersoluble fertilizer conference exhibition,20892
decay of visual information from a single letter,20893
国际交流语用学,20894
interactive effects of highpass filtering and masking word recognition,20895
衔接理论的发展与完善,20896
口译教学中针对增强工作记忆模块的探讨,20897
认知语言学与语篇分析,20898
a cognitive annotation on linear interpr etation,20899
外语教学理论与实践,20900
关联理论对翻译的解释力,20901
多维全球化,20902
语言文化的精神,20903
the nature of explanation,20904
educating sign language interpreters in australia an innovative approach,20905
汉语语速与对外汉语听力教学,20906
语境与修辞,20907
中国翻译市场期待春天,20908
功能翻译理论指导下的新闻编译,20909
standard language ideology and discriminatory pretext in the courts,20910
a theory of semiotics,20911
言外确切意义认知意义与译文评估,20912
口译教学与刍议,20913
文化语境与语言翻译,20914
从语境分析中看动态对等论的局限性,20915
台湾会译口译人员工作压力分析,20916
cultural analysis of texts,20917
video conference and interpretation,20918
accent mobility a model and some data,20919
an empirical study of studentsõ interpretation of figures in chineseenglish consecutive interpreting,20920
建构主义理论与多媒体机助大学英语教学,20921
exploring second language learnersõ notions of idiomaticity,20922
the reality of multichannel verbalnonverbal communication in simultaneous and consecutive interpretation,20923
stages in the acquisition of second language vocabulary,20924
the structure of l2 selfrepairs in the speech of hungarian learners of english,20925
口译中的文化特征与思维构建,20926
联合国的翻译工作,20927
汉英成语词典,20928
从经济性原则探讨 顺译的运用,20929
中国语言服务行业发展状况问题及对策,20930
实验心理,20931
现代英语教学组织与管理,20932
english for academic purposes a guide and resource book for teachers,20933
基于计算机与网络技术的外语课程资源整合策略研究,20934
翻译教学中的文化导入,20935
notional syllabuses,20936
会话附加语的语用分析,20937
英语词汇语义学,20938
口译教学刍论,20939
英语衔接上的意合与汉语衔接上的形合之比较,20940
mirror mirror on the wall an introduction,20941
conference interpretation modes,20942
prospects and challenges of interdisciplinary in research on conference interpreting,20943
families professionals and exceptionality a special partnership,20944
外交语言,20945
managing cultural differencesleadership strategies for a new world of business,20946
intercultural competence,20947
英语口译综合能力,20948
sociolinguistics1,20949
广东十三洋行考,20950
restructuring,20951
合作学习简论,20952
从语篇信息的角度看显性连贯语篇的衔接条件,20953
英语教材分析与设计,20954
tourism translation escort interpreting,20955
international trade documentation,20956
功能翻译理论视角下的体育新闻导语英译,20957
the report of interpreting experience on the 23th aila,20958
is working memory still working,20959
anxiety and performance in interpreter trainees an empirical study,20960
look whos talking the ethics of entertainment and talkshow interpreting,20961
经典的变迁巴黎释意学派口译办学模式研究,20962
同声传译与工作记忆的关系研究,20963
全国翻译专业资格水平考试辅导丛书英语二级口译考试真题详解20032005,20964
cognitive psychology and text processing,20965
psychology of the persuader,20966
英汉视译,20967
the importance of prosodic features in simultaneous interpreting,20968
the fractionation of working memory,20969
formulaic approach to translation at the post office reading the signs,20970
二级口译英语同声传译类考试大纲,20971
communicating,20972
quality evaluation of interpretation performance in the light of skopostheorie,20973
spoken language applied linguistics,20974
advice to young interpreters,20975
semantics,20976
political discourse in the media crosscultural perspectives,20977
rhetorical structure theory encyclopedia of language and linguistics,20978
comment who should assess an interpreters performance,20979
臺灣專業會議同步口譯探源經驗與傳承,20980
book review simultaneous interpretation a cognitivepragmatic analysis by robin setton,20981
globalization and culture,20982
英汉翻译中模糊表达,20983
记忆一个试验的与社会的心理学研究,20984
anxiety and the language learner new insights,20985
models of memory,20986
当代中国美学的走向辩证和谐的美学,20987
口译中的笔记作用与技巧,20988
a cognitive approach to intercultural communication based on schema theory,20989
scriptkell a tool for measuring cognitive activities,20990
顺应理论对英语专业翻译教学的启示,20991
interpretation studies,20992
effectiveness of retrieval cues in memory for words,20993
在中国的名与实兼谈翻译学的学科范围和界限问题,20994
口译面对的文化差异问题,20995
a folk model of the mind,20996
blending and coded meaning literal and figurative meaning in cognitive semantics,20997
audience design in translating,20998
perspectives sociolinguistics and tesol,20999
bilingual competence and translation competence,21000
the role of ones own voice in immediate memory,21001
taking humor seriously,21002
qualitative inquiry and research design choosing among five traditions,21003
高水平乒乓球运动员心理素质的质性研究,21004
semantic theory,21005
当代发过翻译理论,21006
leadership and vision,21007
who should assess an interpreters performance,21008
what did good interpreting learners do in their selflearning of consecutive interpreting,21009
learner awareness of recasts in classroom interaction a case study of an adult efl students second language learning,21010
learning and cognition,21011
languagelearning models,21012
fundamentals of court interpreting theory policy and practice,21013
pragmatics1,21014
the structure and function of communication in society,21015
中外交流史事考述,21016
翻译研究论文集19491983,21017
语境研究的多元化,21018
语言和文化评论集,21019
模糊学导引,21020
straight from the heartmetonymic and metaphorical explorations,21021
关联理论简介,21022
preliminary evidence for the relaibility and validity of a foreign language anxiety scale,21023
语言与思维关系新论,21024
外交辞令中模糊语言的生成机制,21025
四海一家的思想鱼国际会议的同步翻译专业服务,21026
approaches to the teaching of interpreting mnemonic and analytic strategies,21027
多媒体投影英语课堂教学初探,21028
口译记忆培训,21029
translatortraining institutions,21030
the interview skills and applications,21031
外语教学改革问题与对策,21032
teaching theory or teaching theory,21033
diplomacy in china today 1997,21034
the dichotomy free and literal translation,21035
acquiring excellence at college a tutorials handbook,21036
authenticity in language testing some outstanding questions,21037
essential charecteristics of sign language interpreting students,21038
variation across speech and writing,21039
略论口译工作中译员的中立性,21040
the processoriented approach in the training of translators and interpreters,21041
汉英时文翻译政治经济双译英300句析,21042
高职口笔译教学与课程设置模式现状研究,21043
翻译中的意义单位,21044
图式理论对翻译的解释力,21045
心理学史,21046
websters universal dictionary and thesaurus,21047
翻译博弈的过程,21048
interactive techniques for the esl classroom,21049
言语交际的顺应关联性分析,21050
something about interpreting,21051
conceptual disintegration and blending in interactional sequences a discussion of new phenomena processes vs products and methodology,21052
模糊限制语在科技语体中的语用功能刍议,21053
从简单统一到繁多的统一,21054
我国的应用翻译定位与学术研究,21055
modelling second language performance intergrating complexity accuracy fluency and lexis,21056
problems caused by word order when interpretingtranslating from english into japanese the effect of the use of inanimate subjects in english,21057
我给领袖们当翻译,21058
translating cultures an introduction for translators interpreters and mediators,21059
行为主义心理学,21060
图式理论和中国外语教学的回顾与前瞻,21061
metacognitive skills and reading,21062
interpreter policies practices and protocols in australian courts and tribunals,21063
translation shifts,21064
口译技能训练需要一个科学可行的大纲,21065
social research methods,21066
记者招待会的功能与作用,21067
discourse rhetorical and ideological messages,21068
口译课效果评估探索,21069
口译笔译教学理论研究,21070
the relationship between individuals selfconstruals and perceived importance of interactive constraints,21071
about textbook,21072
the thread of discourse,21073
第二语言非流利产出的停顿研究,21074
新世纪大学英汉翻译教程,21075
翻译学跌语境与语篇分析,21076
新编经贸口译教程,21077
口译六必要 与一妙诀,21078
英汉语比较导论,21079
enmity and amity law teachers and practitioners 190022,21080
the less common alternative a report from the task force for teacher training in the less commonly taught languages,21081
order and constituency in mandarin chinese,21082
英汉语中的类型强制,21083
翻译单位元多互补性理论探析,21084
脱离原语外壳的口译技能训练,21085
近20年world englishes 研究述评,21086
introduction,21087
翻译工作坊教学探微,21088
a survey of applied linguistics,21089
teaching methods,21090
感受一段经历了解一种过程高职高专口译教学刍议,21091
记忆与意识信息加工观点,21092
探索中式英语到中国英语,21093
abduction and induction,21094
语言的icm和语言研究的icm,21095
导游语言艺术,21096
fundamental research on automatic speech evaluation of l2 english,21097
emergency measures in press conference interpreting the case of triaiinterpreting premier wen jiabaos 2013 press conference,21098
lectures on intercultural communication,21099
second language acquisition and second language learning,21100
tour guide communication competence french german and american tourists perceptions,21101
中国翻译简史五四时期以前,21102
我国语用学研究,21103
台湾各大学英文系及应用英文系笔译教学现状探讨,21104
另一只眼看口译质量评估,21105
模块教学在应用文写作教学中的应遥,21106
conceptualizing translation competence,21107
speech production and perception,21108
barbara moser simultaneous interpretation a hypothetical model and its practical application,21109
patterns of meaning extension parallel chaining subjectification and model shifts,21110
解读中国英语现象,21111
listening while talking the retention of prose under articulatory suppression in relation to simultaneous interpreting,21112
中国口译史,21113
mind the gap,21114
philosophy in the fleshthe embodied mind and its challenge to western thought,21115
so pragmatic implications of soprefaced questions informal police interviews,21116
论高校课程群建设,21117
cognitive neuroscience,21118
翻译学视角下的模糊性研究,21119
话语心理社会,21120
interfering with working memory in humans,21121
an analysis of intern practice in mock conference on òdifferentiated responsibilities of developing countries and developed countries in energy conservation and emission reduction,21122
体态语概说,21123
taking different perspectives on a story,21124
interpreting vol 3,21125
翻译心理学,21126
emergence of notions of expertise novice interpreters perceptions of interpreting quality,21127
严复论译事之难,21128
编辑作者常用国家标准,21129
the starbucks experience 5 principles for turning ordinary into extraordinary,21130
改进听力技能外语学刊,21131
planning discourse marking and the comprehensibility of international teaching assistants,21132
母语文化下的译者风格,21133
实用英汉翻译,21134
从关联理论看书面语篇中的语境选择,21135
汉语语法基础,21136
classics in psychology,21137
the random house handbook,21138
计算机网络环境下的大学英语教学模式的优势及应用,21139
礼貌准则与语用失误,21140
relevance theory application and implication,21141
古汉语成语及诗词英译的层面分析,21142
朱光潜美学文集,21143
语言学和语言的运营,21144
语速与英语语句的韵律特征,21145
effects on reading comprehension of language complexity and cultural background of a text,21146
论言语行为理论在翻译实践中的作用,21147
英语学习中语音负迁移现象初探,21148
跨文化交际面面观,21149
厦门大学口译教学研究,21150
power in language,21151
一项汉英连续传译中衔接手段转换的实证研究,21152
the interpreters task and training,21153
英汉成语比较与翻译,21154
intrinsic motivation and self determination in human behavior,21155
emotion in the human face,21156
developing transaltion competence,21157
语言类型学视角下的汉英语序对比研究,21158
英语翻译技巧,21159
vocabulary acquisition and the mental lexicon,21160
intelligence and affectivity,21161
scientific research vs personal theories in the investigation of interpretation,21162
the phonological loop as a language learning device,21163
现代外语教学理论实践与方法,21164
功能翻译理论视角下政府网站新闻版块的编译,21165
语言交际中的艺术,21166
language,21167
psycholinguistics1,21168
对应语料库在翻译教学中的应用理论依据和实施原则,21169
英语问题研究,21170
直通英语专业八级考试综合,21171
文化语境与文化翻译,21172
separating conscious and unconscious inßuences of memory,21173
口译工作中的笔记,21174
口译的质量和控制,21175
discourses of cultural china in the globalizing age,21176
语言学纲要,21177
on the role of sign order and morphological structure in memory for american sign language sentences,21178
cognitive processing in bilinguals,21179
谈谈外事科技翻译人员的基本素养,21180
new perspectives in nonverbal communication,21181
the magical number seven plus or minus two,21182
developing l2 oral proficiency through synchronous cmc outputworking memory and interlanguage development,21183
codemixing and simultaneous interpretation training,21184
国内化显化研究现状概述,21185
an introduction to bilingual education and bilingualism,21186
the use of aptitude testing in the selction of students for conference interpretation training,21187
第二语言习得研究与外语学习,21188
stream and structure of communication behavior,21189
图式理论对理解翻译的解释力,21190
the role of communication in peace and relief mision negotation,21191
a new chineseenglish classified dictionary for interpreters,21192
corpusbased interpreting studies and interpreter training,21193
producing simple utterances,21194
the translator investigated,21195
英汉习语与民俗文化,21196
2007年教育部中英文翻译能力考试口译类成绩单寄发暨通过名单揭晓,21197
翻译研究关键词,21198
descriptive discourse topic familiarity and disfluencies,21199
interpreting training models and contents and methodology,21200
toward a cognitive social learning reconceptualization of personality,21201
the state of the art in corpus linguistics,21202
trends in cognitive sciences,21203
商务英语翻译,21204
role of efference monitoring in the detection of selfproduced speech errors,21205
from yinglish to sadomasichation,21206
a study in meaning criteria ad the logic of fuzzy concepts,21207
action learning across a university community,21208
the location of culture,21209
a dictionary of modern english usage,21210
corpusbased interpreting studies and interpreter training a modest proposal,21211
understanding the silent culture of the japanese,21212
what is humanistic psychology,21213
释意理论观照下的口译与口译教学,21214
developing intercultural sensitivity an integrative approach to global and domestic diversity,21215
语言乌托邦,21216
言语行为与法庭口译,21217
practical english tutorial for interpreter,21218
when visual and veral memories compete evidence of crossdomain limits in working memory,21219
derecontextualizing conference interpreting,21220
运动心理学,21221
新型外语训练中心的构建与应用,21222
shifts in cohesion in simultaneous interpretation,21223
schema theory an introduction,21224
任务型外语教学研究,21225
张培基的翻译思想研究,21226
社会心理学原理与应用,21227
听力理解的认知与听力课教学,21228
ideas and ideals,21229
two types of linguistic relativity,21230
论翻译思维能力的培养,21231
浅谈英汉语用差异及其翻译,21232
旅行社导游现状及管理对策研究,21233
report of escort interpretation for indonesia tennis tieam,21234
翻译的异化与归化,21235
跨世纪的中国法律语言,21236
我国外语教育规划的得与失,21237
communicative language testing,21238
也评顺应理论,21239
an analysis of practice in the seminar on east asia free trade area and the 38th chinaasean tnc,21240
对话口译中的权利口译社会学解读,21241
investigating explicitation of conjunctions in translated chinese a corpusbased study,21242
翻译与语言结构,21243
对话理论及其他,21244
learning strategy application with students if english as a second language,21245
interpreterõs role conflict in dialogue interpreting,21246
remembering a study in experimental and social psychology,21247
语言迁移与外语阅读理解,21248
文化语义学,21249
correlates causes and treamment of test anxiety,21250
information structure and sentence form,21251
翻译的性别化隐喻哲学的阐释与解构,21252
keep the original language culture in translation,21253
语言变异的认知分析,21254
parenting as reality interpreting,21255
teaching and learning english as a foreign language,21256
英语意义被动句与汉语受事主语句的比较,21257
the cultural origins of human cognition,21258
explicitation as a universal feature of translation corpusbased studies in english,21259
conditions for text coherence,21260
the design of the graduated test of interpreting course for english majors and the assessment methods exploration,21261
a whole new mind why rightbrainers will rule the future,21262
走进口译欧盟亚欧口译项目多媒体教学资料,21263
现代外语课程设计理论与实践,21264
is language teachable psycholinguistic experiments and hypotheses,21265
文学翻译中的创造性叛逆,21266
social psychology and second language learning the role of attitudes and motivation,21267
working memoryshortterm memory and general fulid intelligencea latentvariable approach,21268
introducing applied linguistics,21269
detecting and measuring rater effects using manyfacet rasch measurement,21270
商务谈判英语,21271
汉英翻译中的中国英语,21272
a comparison of language learning strategies used by second and foreign language learners clta annual meeting philadelphia pa,21273
translation and nation towards a cultural politics of englishness,21274
走遍中国中国优秀导游词精选,21275
文化范式,21276
the cooperative principle and translating interpreting,21277
学科发展与整合创新一种跨学科应用型的研究视角,21278
商务陪同口译实训教程,21279
非英语专业学生英语学习策略调查分析,21280
oxford advanced leamers englishchinese dictionary,21281
r p and local accent,21282
research into simultaneous translation,21283
working memory capacity an individual differences approach,21284
the interpreter in crosscultural therapy,21285
the comprehension strategies of second language listeners,21286
on not being led up the garden pam the use of context by the psychological syntax processor,21287
shifts in cohesion in simultaneous interpreting,21288
任务型教学法和报刊英语阅读教学,21289
cognitive conceptions of expertise,21290
论商务口译模式中译员的角色与策略,21291
probing quality criteria in simultaneous interpreting the role of silent pauses in fluency,21292
teaching coference interpreting,21293
普通心理学,21294
后现代哲学思潮研究,21295
大学本科口译教学的定位及方法,21296
translating law,21297
an analysis of intern practice in 2012 china international watersoluble fertilizer conference exhibition,21298
empirical study on interpretation faithfulness evaluationbased on interpretive theory,21299
congnitive psychology,21300
the logic of practice,21301
conscious monitoring of attention during simultaneous interpretation,21302
口笔译理论概述,21303
second language classroom research,21304
the incidence and effects on coherence of marked themes in interlanguage texts a corpusbased enquiry,21305
computer assisted language learning context and conceptualization,21306
an investigation of chinese students difficulties in intercultural communication and its role in elt,21307
from novice to disciplinary expert disciplinary identity and genre mastery,21308
略论文化与翻译的关系,21309
redefining translation,21310
the lpsycholinguistic distinctiveness language divergence in belgium,21311
在口译教学中运用模似情景教学法的探索,21312
interpreter training models for english majors at teachersõ colleges,21313
reading comprehension disabilities,21314
thomas语用失误二分法的质疑,21315
图示理论与英语听力理解,21316
websters collegiate dictionary,21317
跨文化交际基础,21318
中国科学翻译史,21319
output noticing and learning,21320
meaning deletion and compensation in translation from the adaptation theory,21321
psychology the brain the person the world,21322
图式信息理论观照下的文本翻译,21323
after babel teaching communicative competence for translation,21324
selected readings of contemporary western translations theories,21325
tile role of knowledge in discourse comprehension a construction integration model,21326
a practitioners guide,21327
techniques in chineseenglish simultaneous interpretation,21328
思考与试笔,21329
浅谈翻译模式的发展,21330
the choosing of interpretation teaching objectives and course content,21331
cultural studies theory and practice,21332
论科技英语与科技翻译,21333
competing paradigms in qualitative research,21334
翻译乃翻异论异质因素的重构,21335
翻译的释意理论简介,21336
artificial intelligence principles and applications,21337
高级听力教程,21338
a comparison between the information processing and the analysis control approaches to language learning,21339
语言与心智,21340
语料库数据驱动的外语学习 思想方法和技术,21341
explorations in the functions of language,21342
国际学术会议报告的体裁分析与图式结构,21343
is nonintraie interpretation different european models and chineseenglish realities,21344
从多元互补论和多元系统论谈译者的主体性,21345
关于外语专业本科教育改革的若干意见,21346
articulation and acoustic confusability in shortterm memory,21347
基于语料库的大学生英语议论文中的语块使用模式研究,21348
译员基础教程,21349
from form to meaning,21350
语言学概要,21351
introduction toward ethnographies of communication,21352
unity in diversity the case of interpreting studies,21353
实用英语翻译技巧,21354
加拿大口笔译工作者协会,21355
教学设计理论与方法研究评论,21356
翻译的社会性研究,21357
图式理论及其对外语教学的启示,21358
重新审视现代语言学理论在翻译研究中的作用,21359
英语三级翻译口笔译考试大纲,21360
英汉文化负载词组意义差异分析及其翻译研究,21361
中国的大学翻译教学问题与前景,21362
价值哲学与翻译批评学,21363
diplomatic essays by mao zedong,21364
论小句复合体中间的小句关系,21365
美学语言学,21366
the harper collins dictionary of sociology,21367
marxism and the philosophy of language,21368
new concept english,21369
翻译中的语篇功能对等研究,21370
实验心理学纲要,21371
英语广告的语篇功能及其翻译特点分析,21372
建构主又教学理论与英语教学改革的契合,21373
current developments in court interpreter training in south africa,21374
precise and vague quantities in academic writing,21375
论可译性的相对性,21376
performance theories for sentence coding,21377
words worlds and context,21378
a turningtaking system for british news interview,21379
中国翻译教学究,21380
英语口译实战技巧与训练,21381
advice to students wishing to become conference interpreters,21382
汉语语言心理学,21383
中国翻译理论史稿,21384
a study on the cultivation of professional chineseenglish englishchinese interpretersõ qualities in the context of intercultural communication,21385
on rhetoric_a theory of civic discourse,21386
the psychology of reading an interdisciplinary approach,21387
educational research an introduction,21388
translatiors strategies and creativity,21389
纵横翻译与文化之间,21390
从顺应论看翻译中意义的缺失与补偿,21391
谈当代翻译理论,21392
a stimulusresponse analysis of anxiety and its role as a reinforcing agent,21393
the cambridge encyclopedia oflanguage,21394
呼吁译界同仁都来关心对外宣传,21395
the organization of perception and action a theory for language and other cognitive skills,21396
routledge dictoinary of language and linguistics,21397
谈谈领导人言论英译的几个问题,21398
the translation process through the perspective of pragmatic adaptation theory,21399
introducion in interprit,21400
从释意派的视角论口译质量评估模式在会议口译中的应用,21401
towards a cognitive model of interpreting,21402
success in english teaching,21403
quality in interpreting some methodological issues,21404
informationacoustic confusion and memory span,21405
翻译与信息控制,21406
ecrits a selection,21407
realization of schema theory in interpreting and interpreting training,21408
metro china 2015 interpretation practice report,21409
teaching english as communication,21410
英语教学交际论,21411
inference and anticipation in simultaneous intepreting a probalilityprediction model,21412
is asia an optimum currency area,21413
issues in the design of curricula for the professional educaiton of translators and interpreters,21414
interaction of information in word recognition,21415
当代认知心理学的两个理论基点,21416
口译的特点与口译教材,21417
the effects of lexical pragmatic and morphological violations on reading time and deviance ratings of english and german sentences,21418
关联理论的交际观对翻译行为的诠释,21419
working into the b language the condoned taboo,21420
中高级口译考试备考精要,21421
谈中国学派的翻译理论中国翻译学落后于西方吗,21422
the language of tourism a sociolinguistic perspective,21423
影响议员的因素,21424
语境与应为导游辞的创作,21425
翻译在大学英语教学中的应用,21426
selecting the language in which to speak experiments on lexical access in bilingual production,21427
中高级口译词汇短语巧记速记,21428
exploring translation theories,21429
reflections on directionality in translator training,21430
大众传媒中的同声传译质量评估,21431
译员的口译准备工作,21432
汉语成语英译词典,21433
on the cognitive role of genre,21434
current perspectives and future directions,21435
a reappraisal of the role of crosslinguistic and environmental factors in lexical l2 acquisition,21436
系统功能语言多维思考,21437
自主学习及其能力的培养,21438
courthouses in a multilingual society maitaining good relations with your court lnterpreters,21439
西方口译研究 历史与现状,21440
非语言因素在口译中的作用,21441
西方文体学词典,21442
the oxford dictionary of english grammar,21443
新编英汉口译教程,21444
英语国家社会与文化入门,21445
论翻译中历史语境对选词的影响,21446
syntax and pragmatics,21447
语言的主观性与主观化,21448
a psychological critique,21449
孟子,21450
从文体学的词汇句法层面看高职高专英语阅读教学,21451
功能语言学与外语教学,21452
the universality of conversational postulates,21453
interpreters jokes stories and anecdotes,21454
商业团体法2010年5月12日修正,21455
human motivation,21456
优秀乒乓球运动员心理素质的研究,21457
computerassisted interpreting training,21458
关联理论和翻译回顾研究,21459
constructivist learning theory,21460
legal texts and legal translation,21461
从英语议论文分析大学生抽象思维特点,21462
预测在汉英同声传译中的应用和作用,21463
on linguistic aspects of translation,21464
on the constructiveness of cognitive context,21465
记笔记策略与大学英语听力教学,21466
constructivist learning environments,21467
research methods,21468
a cognitive theory of learning research in hypothesis testing,21469
英汉比较语法纲要,21470
英语经典美文,21471
politics as text and talk analytic approaches to political discourse,21472
notes on the role of metapragmatic awareness in language use,21473
ethics in interpreter translator training,21474
关语篇衔接连贯的多层次思考,21475
linguistics and translation,21476
关于翻译原则二重性的最佳关联性解释,21477
浅谈视译教学,21478
mind and nature a necessary unity,21479
un secretary generals address to the highlevel event on climate change,21480
an introduction to english lexicology,21481
翻译文化史论,21482
logical connectives as catalysts for interactive l2 reading,21483
psychometric theory and language testing,21484
交传的互文性解构模式及运用,21485
中医英语翻译技巧,21486
大学生英语学习策略的个案研究,21487
从传统教材到电子教材,21488
超越后现代主义,21489
human cognitive neuropsychology,21490
a culturebased framework for successful business training in russia,21491
an exploratation of cognitive approaches to reading,21492
格式塔理论对翻译教学的启示,21493
second language teaching and learning,21494
studying secondlanguage learning strategies how do we get the information,21495
教育生态学,21496
图式理论在l2阅读理解中的应用,21497
the translation studies reader,21498
the use of knowledge in discourse processing a constructionintegration model,21499
papers on syntax edted by henry hiz,21500
data analysis using spss for windows versions 8 to 10 a beginners guide,21501
the professional track of interpretation international experiences and chinese practice,21502
图式理论对口译学习记忆训练的启示新课程,21503
英语口译测试与教学,21504
the multicomponent model working memoryexplorations in experimental cognitive psychology,21505
英语水平对英语学生口误自我修正行为的影响,21506
论个人教学语料库的构建,21507
ôinteractionõ in second language performance assessment whose performance,21508
略谈教学设计中的情感缺失,21509
linguistic characterstics and interpretation strategy based on evs analysis of koreanchinese koreanjapanese interpretation,21510
论文化差异与图式,21511
中国买办资产阶级的发生,21512
speaking rationally uniform information density as an optimal strategy for language production,21513
consecutive interpretation a discourse approach,21514
英语现代文背诵篇章,21515
nonverbal communication in simultaneous and consecutive interpretation,21516
再登巴别塔巴赫金与对话理论,21517
diary of zeng jize,21518
论翻译中的顺应性,21519
建构主义教学观与大学外语教学,21520
a study on the cohesion and coherence of english broadcast news texts,21521
语言教学法词典,21522
信息理论对汉语外来词语翻译的影响,21523
using linguistic phenomena to motivate a set of coherence relations,21524
teacher cognition in language teaching a review of research on what language teachers think know believe and do,21525
涉外导游词翻译的特色及策略,21526
on advanced training for interpretation from perspectives of the ma program of interpreting studies at leeds university in the uk,21527
香港的法庭口译制度评析j,21528
关联理论在中国的发展与应用,21529
新编英汉翻译,21530
wordlength effects in immediate memory overwining tracedecay theory in miyake,21531
a corpus based study on chinese efl learners use of adverbial conjuncts,21532
从合作原则谈会议交口译员的增补策略,21533
美国新修辞学研究,21534
research design and statistics for applied linguistics,21535
the dialogue,21536
the psychological reality of retrieval structures an investigation c expert knowledge,21537
working in the acquisition of vocabulary and memory,21538
schemata in translation,21539
the science of words,21540
collected papers,21541
scripts plans goals and understanding,21542
文学翻译中语言的民族风格的暗化,21543
译学词典,21544
法律语体探索,21545
英语关系分句的解读与翻译新探,21546
on assessment of interpreting instruction and training,21547
categorical and schematic organization in memory,21548
中国语言学史,21549
speaking and thinking with metonymy,21550
improved ways of teaching consecutive interpretation,21551
当代英语被动句使用剖析,21552
the semantics of grammar,21553
口译过程的认知因素分析认知记忆能力与口译的关系,21554
再谈文学翻译主体,21555
the asian mystique,21556
our life in china,21557
汉译英口译教程修订本,21558
giving learners a break native language intuitions as a source of prediction about transferability,21559
服务接触与服务品质之关联性研究以推广教育之口译教学为例,21560
comparative stylistics of french and english,21561
memory for restaurant orders,21562
redefining translation competence in an electronic age,21563
大学英语翻译教学存在的问题与建议,21564
英汉语对比导论,21565
口译的神经语言学研究,21566
the effects of redundancy and familiarity on translating and repeating back a foreign and a native language,21567
现代汉语语法基本知识,21568
旅游翻译不可忽视民族审美差异,21569
论交际意图与言语行为,21570
fresh exploration on translation research from the pragmatic adaptation theory perspective,21571
translation aid software,21572
schemas in problem solving,21573
reconstructing social identity,21574
隐喻的认知与翻译,21575
impacts of cultural differences on interpretation,21576
availability versus accessibility of information in memory for words,21577
社会科学质的研究,21578
大学英语自主学习及学生自主学习能力的培养,21579
a study on correlation between interpreterõs knowledge schemata and automatization in consecutive interpreting,21580
做笔记对二语到一语的连续传译质量的影响,21581
笔记既能在口译中的作用与训练,21582
政治语言研究评述与思考,21583
影响中国学生英语阅读理解的主要因素,21584
is international migration spreading,21585
being constructive about shared ground,21586
the processing of memories forgetting and retention,21587
constructivism and the design of learning environments context and authentic activities for learning,21588
语言博弈及会话策略的调整,21589
episodes as units of discourse analysis in d tannen,21590
认知与语言,21591
native speaker evaluation of guise choice in mandarin chinese,21592
翻译教学研究 回顾与展望 1980 2006,21593
谈danielgile的会议口译研究中的观察法和实验法,21594
measurement in learning and instruction,21595
exploring lexical patterns in text,21596
a cognitive approach to conference interpreting,21597
presentation to the beirut conference on adult english for national development,21598
跨文化非言语交际,21599
language understanding current issues,21600
谈法语工程技术口译,21601
连续传译笔记艺术家的工具,21602
adavanced interpreting coursebook,21603
from ôisõ to ôoughtõ,21604
翻译技法详论,21605
谈导游英语的口语化教学,21606
comprehension during interpreting what do interpreters know that bilinguals dont,21607
a preliminary course of interpretationgrade b,21608
交际中的模糊限制语,21609
认知发展心理学,21610
作为交往行为的翻译,21611
the effect of affect a review of the anxiety literature,21612
theory of the text,21613
public communication,21614
completing ideologies in the european parliament an investigation into the ideological force of recurring cohesive elements in simultaneous interpreted political debate,21615
perspectives on semantics pragmatics and discourse,21616
invitation to linguistics,21617
response to etilvia arjone on evaluation,21618
ambiguity tolerance and field independence as predictors of proficiency in english as a second language,21619
公共演讲口译中的语法隐喻,21620
acquisition of cognitive skills,21621
学习者可控因素与英语成绩的关系,21622
